,subID,imageName,guessed_category,drawn_category,version
287,60cb9413e04e86fa4db5e5a,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age6_IPAD1_THU7M44.png,chair,chair,batch11_production_june2021
288,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age7_IPAD2_THU7M18.png,tree,tree,batch11_production_june2021
289,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age9_CDM_photodraw_e21555014219148.png,cup,cup,batch11_production_june2021
290,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age9_CDM_photodraw_e21553797665751.png,hat,hat,batch11_production_june2021
291,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age7_CDM_photodraw_e21548098146005.png,cat,rabbit,batch11_production_june2021
292,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age9_CDM_photodraw_e21556311534736.png,tree,tree,batch11_production_june2021
293,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age9_CDM_photodraw_e21553797665751.png,cat,bird,batch11_production_june2021
294,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age5_CDM_photodraw_e21542223602317.png,cup,hat,batch11_production_june2021
295,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age4_CDM_photodraw_e21540576907849.png,watch,watch,batch11_production_june2021
296,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age6_CDM_photodraw_e21542220695445.png,chair,chair,batch11_production_june2021
297,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age8_CDM_photodraw_e21550689187843.png,tree,tree,batch11_production_june2021
298,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age4_CDM_photodraw_e21547071853117.png,house,bird,batch11_production_june2021
299,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age5_CDM_photodraw_e21542218678125.png,airplane,airplane,batch11_production_june2021
300,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age4_IPAD3_THU4M10.png,cat,cat,batch11_production_june2021
301,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age7_CDM_photodraw_e21547844653939.png,tree,tree,batch11_production_june2021
302,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age7_CDM_photodraw_e21547069129052.png,cat,cat,batch11_production_june2021
303,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age9_IPAD5_THU9M5.png,bike,bike,batch11_production_june2021
304,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age8_CDM_photodraw_e21545166957201.png,house,hat,batch11_production_june2021
305,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age6_IPAD1_THU6F19.png,cat,cat,batch11_production_june2021
306,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age8_IPAD4_THU8F1.png,house,house,batch11_production_june2021
307,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age4_IPAD3_THU4M9.png,tree,bird,batch11_production_june2021
308,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age4_IPAD1_THU5M4.png,tree,watch,batch11_production_june2021
309,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age6_IPAD1_1THU6F30.png,tree,tree,batch11_production_june2021
310,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age7_CDM_photodraw_e21548107987673.png,cat,airplane,batch11_production_june2021
311,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age6_CDM_photodraw_e21547849081297.png,tree,tree,batch11_production_june2021
312,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age9_CDM_photodraw_e21552765156167.png,watch,watch,batch11_production_june2021
313,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age5_CDM_photodraw_e21542218678125.png,tree,tree,batch11_production_june2021
314,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age4_CDM_photodraw_e21547071853117.png,watch,cup,batch11_production_june2021
315,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age5_CDM_photodraw_e21544647022478.png,cup,cup,batch11_production_june2021
316,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age5_IPAD5_THU5F2.png,watch,bike,batch11_production_june2021
317,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bike_sketch_age4_IPAD5_THU4F8.png,watch,bike,batch11_production_june2021
318,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age5_IPAD3_THU5M7.png,rabbit,rabbit,batch11_production_june2021
319,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age4_IPAD1_THU4M5.png,hat,house,batch11_production_june2021
320,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age7_IPAD1_THU7F41.png,cup,cup,batch11_production_june2021
321,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age5_IPAD1_THU5F3.png,chair,chair,batch11_production_june2021
322,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age6_CDM_photodraw_e21547237271293.png,car,car,batch11_production_june2021
323,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age8_CDM_photodraw_e21542229353364.png,car,car,batch11_production_june2021
324,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age4_IPAD1_THU4M9.png,airplane,airplane,batch11_production_june2021
325,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bike_sketch_age4_CDM_photodraw_e21540576907849.png,bike,bike,batch11_production_june2021
326,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age8_IPAD2_THU8F14.png,tree,tree,batch11_production_june2021
327,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age4_CDM_photodraw_e21547060282520.png,car,car,batch11_production_june2021
328,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age9_CDM_photodraw_e21555004796019.png,chair,chair,batch11_production_june2021
329,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age5_CDM_photodraw_e21543430495947.png,cat,cat,batch11_production_june2021
330,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age4_CDM_photodraw_e21547836177154.png,house,tree,batch11_production_june2021
331,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age7_CDM_photodraw_e21548107987673.png,car,car,batch11_production_june2021
332,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age4_CDM_photodraw_e21547241159990.png,cat,airplane,batch11_production_june2021
333,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age8_IPAD1_THU8M37.png,cup,cup,batch11_production_june2021
334,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age6_CDM_photodraw_e21547845453981.png,cat,rabbit,batch11_production_june2021
335,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age9_CDM_photodraw_e21555523952200.png,airplane,airplane,batch11_production_june2021
336,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age9_CDM_photodraw_e21553793354436.png,cat,cat,batch11_production_june2021
337,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age6_CDM_photodraw_e21547836732785.png,cat,cat,batch11_production_june2021
338,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age7_IPAD1_THU8F29.png,rabbit,rabbit,batch11_production_june2021
339,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age9_IPAD3_THU9F18.png,cup,cup,batch11_production_june2021
340,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age9_CDM_photodraw_e21555531146821.png,rabbit,rabbit,batch11_production_june2021
341,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age4_CDM_photodraw_e21541799408496.png,bike,cat,batch11_production_june2021
342,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age5_CDM_photodraw_e21541616746618.png,chair,house,batch11_production_june2021
343,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age7_IPAD1_THU7F41.png,cat,cat,batch11_production_june2021
344,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age9_IPAD1_THU9M2.png,car,car,batch11_production_june2021
345,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age8_IPAD5_THU9M2.png,watch,watch,batch11_production_june2021
346,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age7_CDM_photodraw_e21544820627246.png,hat,hat,batch11_production_june2021
347,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age7_IPAD2_THU7F15.png,airplane,airplane,batch11_production_june2021
348,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age8_IPAD1_THU8M37.png,rabbit,rabbit,batch11_production_june2021
349,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age6_IPAD1_THU6F43.png,cup,cup,batch11_production_june2021
350,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age5_IPAD5_THU6M1.png,car,airplane,batch11_production_june2021
351,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age7_IPAD_THU7M12.png,watch,watch,batch11_production_june2021
352,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age6_CDM_photodraw_e21547073155004.png,cup,cup,batch11_production_june2021
353,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age9_IPAD1_THU9F49.png,house,house,batch11_production_june2021
354,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age5_CDM_photodraw_e21542049031572.png,watch,watch,batch11_production_june2021
355,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age5_IPAD5_THU5F3.png,watch,watch,batch11_production_june2021
356,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age6_IPAD4_THU6M1.png,car,car,batch11_production_june2021
357,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age4_IPAD1_THU4F10.png,cup,hat,batch11_production_june2021
358,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age8_CDM_photodraw_e21548096119835.png,cup,cup,batch11_production_june2021
359,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age7_IPAD2_THU7M17.png,car,car,batch11_production_june2021
360,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age8_IPAD2_THU8F14.png,bird,bird,batch11_production_june2021
361,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age5_IPAD5_THU5F2.png,cat,cat,batch11_production_june2021
362,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age10_IPAD2_THU10M11.png,bird,bird,batch11_production_june2021
363,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age7_CDM_photodraw_e21548098930405.png,bird,bird,batch11_production_june2021
364,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age7_CDM_photodraw_e21547069129052.png,bike,bike,batch11_production_june2021
365,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age4_IPAD1_THU4M5.png,cup,rabbit,batch11_production_june2021
366,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age5_CDM_photodraw_e21542047659207.png,bike,bike,batch11_production_june2021
367,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age8_CDM_photodraw_e21550689187843.png,house,house,batch11_production_june2021
368,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age6_IPAD2_THU6M31.png,hat,hat,batch11_production_june2021
369,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age5_IPAD3_THU5F2.png,bike,house,batch11_production_june2021
370,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age7_IPAD2_THU6M4.png,bird,bird,batch11_production_june2021
371,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age8_CDM_photodraw_e21548100335223.png,cat,cat,batch11_production_june2021
372,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age6_CDM_photodraw_e21547237271293.png,watch,watch,batch11_production_june2021
373,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age5_IPAD5_THU5F2.png,cup,car,batch11_production_june2021
374,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age4_IPAD5_THU4M10.png,bird,cup,batch11_production_june2021
375,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age6_IPAD3_THU6F21.png,watch,watch,batch11_production_june2021
376,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age9_IPAD1_THU9M47.png,tree,tree,batch11_production_june2021
377,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age5_IPAD2_THU5M01.png,cup,cup,batch11_production_june2021
378,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age7_CDM_photodraw_e21542049475400.png,chair,chair,batch11_production_june2021
379,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_tree_sketch_age5_IPAD5_THU5M9.png,bird,tree,batch11_production_june2021
380,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_tree_sketch_age4_IPAD5_THU4M7.png,tree,tree,batch11_production_june2021
381,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age9_CDM_photodraw_e21555531146821.png,house,house,batch11_production_june2021
382,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age9_IPAD2_THU9M37.png,watch,watch,batch11_production_june2021
383,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age5_CDM_photodraw_e21542223602317.png,chair,chair,batch11_production_june2021
384,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age9_IPAD1_THU9M11.png,hat,hat,batch11_production_june2021
385,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age7_IPAD1_THU8F33.png,bike,bike,batch11_production_june2021
386,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age8_IPAD1_THU9M1.png,bird,airplane,batch11_production_june2021
387,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age6_IPAD2_THU6M1.png,rabbit,rabbit,batch11_production_june2021
388,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age7_CDM_photodraw_e21548441283760.png,airplane,watch,batch11_production_june2021
389,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age4_CDM_photodraw_e21547849860466.png,house,house,batch11_production_june2021
390,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age5_IPAD3_THU5M3.png,airplane,bird,batch11_production_june2021
391,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age6_IPAD3_THU6F19.png,house,house,batch11_production_june2021
392,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age8_IPAD1_THU8F14.png,chair,chair,batch11_production_june2021
393,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age6_IPAD1_THU7M44.png,chair,chair,batch11_production_june2021
394,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age4_IPAD3_THU4M5.png,bike,car,batch11_production_june2021
395,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age5_CDM_photodraw_e21544206692186.png,bird,bird,batch11_production_june2021
396,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age9_CDM_photodraw_e21555004796019.png,bike,bike,batch11_production_june2021
397,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age7_CDM_photodraw_e21548096758313.png,cup,cup,batch11_production_june2021
398,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age4_CDM_photodraw_e21540576907849.png,cat,rabbit,batch11_production_june2021
399,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age8_CDM_photodraw_e21547674347301.png,chair,chair,batch11_production_june2021
400,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_watch_sketch_age8_CDM_photodraw_e21547845878342.png,watch,watch,batch11_production_june2021
401,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age6_CDM_photodraw_e21547230596884.png,bike,bike,batch11_production_june2021
402,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age5_IPAD1_THU5M1.png,bird,hat,batch11_production_june2021
403,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age6_IPAD2_THU6M31.png,bike,bike,batch11_production_june2021
404,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age9_IPAD3_THU9M15.png,chair,chair,batch11_production_june2021
405,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age9_IPAD3_THU9F1.png,airplane,airplane,batch11_production_june2021
406,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age4_CDM_photodraw_e21547060282520.png,house,chair,batch11_production_june2021
407,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age5_CDM_photodraw_e21544821083289.png,car,car,batch11_production_june2021
408,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age9_IPAD1_THU9M12.png,cat,cat,batch11_production_june2021
409,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age6_IPAD1_THU6F28.png,bird,bird,batch11_production_june2021
410,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age8_IPAD3_THU8F16.png,hat,hat,batch11_production_june2021
411,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age8_IPAD1_THU8M36.png,car,car,batch11_production_june2021
412,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age6_CDM_photodraw_e21542224218088.png,house,house,batch11_production_june2021
413,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_chair_sketch_age4_IPAD3_THU4M5.png,chair,chair,batch11_production_june2021
414,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age7_CDM_photodraw_e21548873811739.png,house,house,batch11_production_june2021
415,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age8_CDM_photodraw_e21547849501667.png,bike,bike,batch11_production_june2021
416,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age9_IPAD2_THU9F38.png,rabbit,rabbit,batch11_production_june2021
417,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age4_CDM_photodraw_e21547663022993.png,bike,hat,batch11_production_june2021
418,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age8_IPAD2_THU8F34.png,cat,cat,batch11_production_june2021
419,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_hat_sketch_age6_CDM_photodraw_e21542050776864.png,hat,hat,batch11_production_june2021
420,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age7_IPAD1_THU7F15.png,hat,hat,batch11_production_june2021
421,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age6_CDM_photodraw_e21548094649748.png,airplane,airplane,batch11_production_june2021
422,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_chair_sketch_age7_IPAD1_THU7F39.png,chair,chair,batch11_production_june2021
423,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_airplane_sketch_age8_CDM_photodraw_e21550696453174.png,airplane,airplane,batch11_production_june2021
424,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age7_IPAD1_THU7M17.png,house,house,batch11_production_june2021
425,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age8_CDM_photodraw_e21548449754672.png,rabbit,rabbit,batch11_production_june2021
426,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age8_CDM_photodraw_e21550696453174.png,bird,bird,batch11_production_june2021
427,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_airplane_sketch_age6_IPAD3_THU6F21.png,airplane,airplane,batch11_production_june2021
428,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/P_car_sketch_age9_CDM_photodraw_e21553637857619.png,car,car,batch11_production_june2021
429,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age8_IPAD5_THU9M2.png,bike,bike,batch11_production_june2021
430,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_rabbit_sketch_age5_CDM_photodraw_e21544206692186.png,tree,rabbit,batch11_production_june2021
431,60c9ea33ab4a26b601418dd,https://stanford-cogsci.org:8880/object_drawings/S_bird_sketch_age6_CDM_photodraw_e21545255128573.png,hat,bird,batch11_production_june2021
432,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_cup_sketch_age5_CDM_photodraw_e21544647022478.png,cup,cup,batch11_production_june2021
433,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_cat_sketch_age5_CDM_photodraw_e21543430495947.png,cat,cat,batch11_production_june2021
434,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age9_CDM_photodraw_e21553793354436.png,cat,cat,batch11_production_june2021
435,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age4_CDM_photodraw_e21547071853117.png,hat,cup,batch11_production_june2021
436,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_watch_sketch_age6_CDM_photodraw_e21547237271293.png,watch,watch,batch11_production_june2021
437,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age8_IPAD5_THU9M2.png,airplane,bike,batch11_production_june2021
438,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age7_CDM_photodraw_e21548873811739.png,house,house,batch11_production_june2021
439,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age6_IPAD1_THU6F43.png,cup,cup,batch11_production_june2021
440,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_cup_sketch_age9_CDM_photodraw_e21555014219148.png,cup,cup,batch11_production_june2021
441,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age8_IPAD1_THU8M36.png,car,car,batch11_production_june2021
442,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age6_IPAD2_THU6M1.png,rabbit,rabbit,batch11_production_june2021
443,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_cat_sketch_age6_CDM_photodraw_e21547836732785.png,house,cat,batch11_production_june2021
444,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_rabbit_sketch_age7_IPAD1_THU8F29.png,rabbit,rabbit,batch11_production_june2021
445,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_house_sketch_age5_CDM_photodraw_e21541616746618.png,house,house,batch11_production_june2021
446,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_bike_sketch_age6_CDM_photodraw_e21547230596884.png,bike,bike,batch11_production_june2021
447,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_house_sketch_age8_IPAD4_THU8F1.png,house,house,batch11_production_june2021
448,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_hat_sketch_age4_IPAD1_THU4F10.png,watch,hat,batch11_production_june2021
449,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/S_car_sketch_age6_IPAD4_THU6M1.png,car,car,batch11_production_june2021
450,60c57a5c62721afb6003484,https://stanford-cogsci.org:8880/object_drawings/P_bird_sketch_age4_IPAD3_THU4M9.png,chair,bird,batch11_production_june2021
