,session_id,subID,subID_cleaned,age,category,condition,filename,ref_image_name,stroke_count,svg
559,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,bird,P,THU_sketches_and_metadata/bird_sketch_iPad3 _THU4F8 _P.png,images_photocues/bird_3.png,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M249.21875,265.42188l10.84408,-6.19821l11.33897,-3.64464l23.81695,-2.15715l3.34768,-0.22822l5.00008,-0.38037l4.8262,-0.07607l2.82604,0.68467l11.71058,7.64186l5.94184,4.027l4.34757,5.33114l4.63844,7.96654l5.36156,7.03346l0.5,4l0.5,4l1.21837,4.09359l-0.21837,4.90641l-12.53446,10.51862l-13.28827,7.54446l-14.07097,5.05471l-14.88255,3.04939l-32.31539,2.02051l-35.90837,-0.18769"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
560,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,bird,P,THU_sketches_and_metadata/bird_sketch_iPad3 _THU4F8 _P.png,images_photocues/bird_3.png,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M258.21875,261.42188l-4.33599,1.682l-1.0068,4.22l-0.08541,5.519l-1.5718,5.579l-5.82718,8.28258l-6.17282,6.71742l-1.97056,4.01009l-1.76799,6.4172l-1.64871,6.70355l-1.61273,4.86915l-3.51285,5.12546l-2.48715,4.87454"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
561,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,bird,P,THU_sketches_and_metadata/bird_sketch_iPad3 _THU4F8 _P.png,images_photocues/bird_3.png,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M308.21875,298.42188l4,-12l0.21359,1.28763l-0.21359,3.71237l-0.47311,6.19215l-3.52689,4.80785l-1.72658,-0.27004l-0.27342,-1.72996l-2.88508,-5.25888l2.88508,-4.74112"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
562,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,bird,P,THU_sketches_and_metadata/bird_sketch_iPad3 _THU4F8 _P.png,images_photocues/bird_3.png,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M346.21875,298.42188l4.35816,-5.41959l8.68182,-7.20398l9.66183,-5.1422l4.15353,-0.596l3.14466,1.36177l0.88879,3.18493l0.11121,3.81507l-2.70064,8.364l-6.8344,4.48733l-9.06688,1.81167l-9.39808,0.337"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
563,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,bird,P,THU_sketches_and_metadata/bird_sketch_iPad3 _THU4F8 _P.png,images_photocues/bird_3.png,5,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M379.21875,289.42188l1.20387,-1.91331l2.72615,-3.4275l3.51114,-2.50709l3.55884,0.8479l0.85115,3.91983l-4.49446,2.45335l-6.1728,1.26676l-4.18388,0.36006"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
564,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,cat,P,THU_sketches_and_metadata/cat_sketch_iPad3 _THU4F8 _P.png,images_photocues/cat_3.png,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M310.21875,242.42188l15.49903,-4.50002l16.7872,-1.30555l33.71378,0.80557l11.33048,-0.54827l5.91349,0.21272l3.75603,1.33556l0.23248,3.50722l-0.1979,7.17667l-0.46519,7.33472l-0.56939,3.98139l-2.83857,5.25448l-4.46378,7.80646l-4.5626,7.52599l-3.13504,4.41307l-5.24427,5.29542l-2.62858,3.19747l-1.12715,2.50711"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
565,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,cat,P,THU_sketches_and_metadata/cat_sketch_iPad3 _THU4F8 _P.png,images_photocues/cat_3.png,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M303.21875,243.42188v-0.69832v0.99639v2.70192v11l1.41019,5.13553l3.43365,5.5475l8.15615,9.31696l8.40963,7.90963l7.59037,7.09037l5.1998,2.6998l4.8002,2.3002l2.71261,1.18144l5.18003,1.54475l5.23371,0.93165l2.87365,-0.65785l0.34375,-1.875l-1.34375,-0.125"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
566,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,cat,P,THU_sketches_and_metadata/cat_sketch_iPad3 _THU4F8 _P.png,images_photocues/cat_3.png,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M307.21875,237.42188l-5.73176,-4.45723l-5.26824,-4.54277l-0.38004,-4.78289l0.38004,-5.21711l0.43326,-8.01907l1.63876,-5.91077l3.35275,-4.44585l5.57523,-3.6243l4.28489,-3.46073l4.84694,-4.53729l5.78103,-3.03828l7.08714,1.0363l4.98482,4.69387l3.5923,7.04858l5.42288,14.25755l0.42458,2.41166l0.31394,4.06537l0.19468,3.82686l0.06681,1.69611v-2l-0.79124,-5.34942l1.79124,-5.65058l6.61672,-10.28967l4.02212,-8.30846l3.9527,-7.5094l6.40846,-7.89247l2.69662,-0.96213l2.82548,1.06534l3.4779,2.89679l7.59985,10.70722l6.40015,12.29278l3,12l0.6449,2.79131l0.3551,2.20869v-5"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
567,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,cat,P,THU_sketches_and_metadata/cat_sketch_iPad3 _THU4F8 _P.png,images_photocues/cat_3.png,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M355.21875,267.42188l4.27527,0.79241l-2.27527,3.20759l-2.232,0.33475l-1.19644,-1.12053l-0.57155,-2.21422l0.10859,3.39141l-0.10859,3.60859l-2.44531,0.85595l-1.53385,-2.11508l-1.02084,-5.74087"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
568,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,house,P,THU_sketches_and_metadata/house_sketch_iPad3 _THU4F8 _P.png,images_photocues/house_2.png,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M262.21875,357.42188l8.72263,-2.50758l10.93456,-1.36325l25.66813,-0.29213l26.00547,1.28935l11.35624,0.6136l9.31297,0.26001l5.8788,-0.04605l10.09826,-0.07675l9.60973,-0.01535l3.15042,0.04413l1.26278,0.09402l2.72107,5.53357l1.92538,8.11288l1.35216,7.53966l1.0014,3.8139l3.23116,5.86557l1.44654,8.00388l0.3223,17.13055l0.38004,5.21711l-0.38004,4.78289l-4.78289,0.38004l-5.21711,-0.38004l-30,-1l-17.45263,2.72188l-16.54737,6.27812h-6.5h-6.5l-7.18781,2.11882l-8.86277,0.84791l-16.94943,0.03327l-6.04869,0.30829l-7.89096,0.43049l-7.42113,-0.1889l-4.63922,-1.54988l-0.93651,-3.09665l-0.25705,-5.19063l0.08973,-5.29699l0.10384,-3.41573l1.26984,-13.7905l3.61639,-11.32617l5.67328,-10.51784l7.44049,-11.36549l3.10988,-5.13479l4.89012,-2.86521"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
569,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,house,P,THU_sketches_and_metadata/house_sketch_iPad3 _THU4F8 _P.png,images_photocues/house_2.png,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M272.21875,319.42188l2,4l1.43635,-0.41978l3.10089,-1.22249l5.46276,-2.35773l4.19424,-0.31153l3.80576,-0.68847l4.02201,-2.13139l6.49409,-1.50971l17.09053,-1.96553l17.03722,-1.91222l6.42744,-1.44307l3.92871,-2.03808l3.23162,-1.04412l4.70698,0.10552l4.73768,0.07482l3.32373,-1.13623h1l3.67372,-0.44711l5.69222,-0.99518l5.25925,-1.02404l2.37481,-0.53368l0.21479,-3.71322l-0.02387,-7.80684l-0.11933,-8.04681l-0.0716,-4.43313l-0.62823,-7.13191l-1.88038,-4.40775l-7.4914,-7.46034l-0.0249,-1.57793l-0.9751,-1.42207l-5,-2l-3.11977,-5.61977l-2.88023,-5.38023l-14,-16l-6.81617,-2.48384l-3.61489,-1.38585l-1.56894,-2.13031"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
570,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,house,P,THU_sketches_and_metadata/house_sketch_iPad3 _THU4F8 _P.png,images_photocues/house_2.png,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M279.21875,321.42188l-2.44528,-7.59927l1.53442,-8.33521l4.55217,-8.77828l6.60796,-8.92849l15.53549,-17.13615l7.00363,-7.62193l5.21161,-6.60068l4.43279,-5.59392l6.29271,-6.63861l6.17996,-5.27235l4.09455,-1.49512"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
571,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,house,P,THU_sketches_and_metadata/house_sketch_iPad3 _THU4F8 _P.png,images_photocues/house_2.png,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M292.21875,317.42188l-3.83584,4.83336l-4.24784,7.17346l-1.456,7.17005l1.32014,2.8514l3.21954,1.97173"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
572,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,house,P,THU_sketches_and_metadata/house_sketch_iPad3 _THU4F8 _P.png,images_photocues/house_2.png,5,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M385.21875,295.42188l-9,5l-0.38136,1.86689l0.7646,3.12246l1.61677,5.01066v34"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
573,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU4F8 _S.png,rectangle,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M150.21875,189.42188l4.96348,-0.61027l6.88977,-1.26712l6.46314,-1.07842l3.68361,-0.04419l10.5231,3.63392l12.59012,2.12401l25.88678,1.24207l12.17062,-0.79761l11.82938,0.79761l18.6993,3.33743l19.3007,0.66257l38,2l8.72364,-0.36687l4.39757,0.23539l2.87879,1.13148l3.87497,0.08324l8.56029,-0.00925l9.09266,-0.04625l5.47208,-0.02775l32.01682,-0.41248l15.65201,1.35469l13.33117,4.05779h6h6l2.08073,4.21234l0.85214,7.75436l0.1357,8.27101l-0.06858,5.76228v9l2.28289,11.27625l0.46857,12.28501l-0.75146,24.43874l0.13548,9.57887l-2.13548,7.42113l-1.43484,3.30984l-0.2064,4.3314l-0.13578,4.26078l-1.22298,3.09798l-0.82331,3.47956l-1.47712,7.32087l-1.8269,7.67065l-1.87266,4.52891l-2.89062,0.85938l-4.10937,-0.35937l-4.10937,-0.35937l-2.89062,0.85938l-3.01206,1.12774l-4.70967,0.23581l-9.27828,-0.36355l-24.7538,-1.48153l-24.2462,-4.51847l-8.12182,-1.45439l-10.64875,-1.63958l-10.01347,-2.09259l-6.21597,-2.81344l-3.0015,-0.189l-6.36184,-0.17434l-6.68017,-0.49267l-3.95649,-1.14399l-1.46709,-0.07326l-3.72297,-0.03439l-11.29205,0.01196l-11.55099,0.05981l-4.04665,0.02542l-1.92025,0.01047l-42.46038,-0.35151l-20.30202,-2.85644l-19.2376,-6.79205l-8.57365,-2.83311l-9.57306,-1.90534l-9.24971,-2.53612l-7.60358,-4.72543l-3.80097,-5.80097l-4.19903,-6.19903l-1.41642,-6.12138l1.63581,-9.20578l2.77612,-9.2922l2.0045,-6.38063l3.88668,-13.19792l7.11332,-11.80208l4.3683,-3.50951l3.6317,-4.49049l6.28462,-17.35385l6.71538,-18.64615l4.69467,-7.20322l3.30533,-6.79678"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
574,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU4F8 _S.png,rectangle,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M156.21875,183.42188l2.50684,14.66303l-0.99669,15.33078l-3.25177,15.08387l-4.25839,13.92231l0.18562,6.58946l-0.18562,6.41054l-2.86615,8.82656l-1.12598,10.07575l-0.00787,21.09769"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
575,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU4F8 _S.png,rectangle,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M175.21875,210.42188l0.21553,-9.98881l1.44255,-13.69569l3.86351,-12.10344l3.21272,-3.79865l4.26569,-1.41341"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
576,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU4F8 _S.png,rectangle,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M168.21875,203.42188l3,-12v-5v-2v14l-0.5,3.8601l-0.34375,1.44929l-0.15625,-0.30939"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
577,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,rectangle,S,THU_sketches_and_metadata/rectangle_sketch_iPad3 _THU4F8 _S.png,rectangle,5,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M176.21875,202.42188l-2.71261,-4.21261l-1.28739,-2.78739v2l-3,15v2l0.70566,-2.20566l1.29434,-2.79434"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
578,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,1,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M289.21875,540.42188l0.47939,-18.3848l-3.98703,-15.17521l-6.23321,-14.1452l-6.25915,-15.29478l-5.03185,-18.59555l-4.96815,-18.40445l-1,-11l-4.88545,-8.85213l-6.11455,-10.14787l-22,-36l-4.29229,-5.52025l-2.70771,-5.47975"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
579,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,2,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M361.21875,533.42188l1.24581,-16.90613l3.48982,-17.41428l12.22604,-35.17606l16.74521,-33.67782l18.29313,-29.82571l6.87997,-9.61836l8.743,-10.48685l9.18152,-8.43424l8.19552,-3.46055"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
580,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,3,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M299.21875,531.42188l6.6178,-1.39429l7.3822,0.39429l18.13115,-2l16.86885,-2"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
581,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,4,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M218.21875,354.42188l1.89916,-7.93095l2.4838,-5.1241l6.53844,-4.40938l8.32773,-0.92716l9.75086,-2.60841h6.5h6.5l6.33849,-1.62194l7.76948,-0.1809l14.89204,0.80283l11.08446,-0.49373l13.46848,-0.82289l13.19201,-0.16458l10.25505,1.4812l17.63415,5.43559l18.36585,2.56441l42,3l3.49667,0.23414l5.02815,0.64024l4.51574,0.95305l1.95944,1.17257"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
582,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,5,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M248.21875,339.42188l-11.13282,-12.29617l-5.27797,-6.35023l-6.58922,-5.3536l-38,-24l-22.06337,-11.0777l-7.86664,-7.43791l-2.26051,-5.10605l-0.80948,-6.37834"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
583,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,6,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M297.21875,330.42188l-0.90118,-27.95952l1.19274,-28.29151l-1.20304,-27.916l-2.90297,-13.59609l-5.18555,-13.23689"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
584,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,7,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M287.21875,314.42188l-5.64253,-9.97603l-6.11908,-5.32251l-7.48828,-3.67324l-9.75011,-5.02823l-10.87547,-9.16332l-9.47646,-11.36594l-9.55049,-11.10131l-11.09758,-8.36943"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
585,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,8,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M237.21875,324.42188l-1.71523,-8.77817l1.78969,-7.46761l8.92553,-14.75422l10.34312,-22.156l3.3793,-12.15309l1.27758,-11.6909"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
586,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,9,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M237.21875,310.42188l-7.26435,-7.4589l-5.87214,-10.30253l-8.86351,-21.23857l-5.52279,-14.70393l-6.47721,-14.29607l-5.49479,-7.18679l-4.50521,-7.81321l-5,-15"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
587,Tsinghua_photodraw_production1573785586812,iPad3 _THU4F8 ,IPAD3_THU4F8,4.82,tree,S,THU_sketches_and_metadata/tree_sketch_iPad3 _THU4F8 _S.png,images_photocues/tree_2.png,10,"<path xmlns=""http://www.w3.org/2000/svg"" d=""M293.21875,287.42188l-4.41701,-12.06531l-3.05347,-12.99242l-3.31823,-12.96355l-5.21128,-11.97871l-10.44183,-20.4605l-3.31761,-10.97403l-1.24057,-11.56547"" fill=""none"" fill-rule=""nonzero"" stroke=""#000000"" stroke-width=""10"" stroke-linecap=""round"" stroke-linejoin=""miter"" stroke-miterlimit=""10"" stroke-dasharray="""" stroke-dashoffset=""0"" font-family=""none"" font-weight=""none"" font-size=""none"" text-anchor=""none"" style=""mix-blend-mode: normal""/>"
