subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
IPAD1_THU9M2,Tsinghua_photodraw_production1577171554498,S,chair,3,5581,0.014768016581632654,NA,S_chair_sketch_age9_IPAD1_THU9M2.png,9,THU
031619_2,photodraw_e21552765156167,P,cup,4,6.182,0.02556999362244898,age9,P_cup_sketch_age9_CDM_photodraw_e21552765156167.png,9,CDM
IPAD2_THU9M37,Tsinghua_photodraw_production1578102076574,P,cup,5,19469,0.021603954081632654,NA,P_cup_sketch_age9_IPAD2_THU9M37.png,9,THU
022119_1,photodraw_e21550773711411,P,hat,10,10.845,0.0372688137755102,age9,P_hat_sketch_age9_CDM_photodraw_e21550773711411.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,S,hat,11,15690,0.029316804846938774,NA,S_hat_sketch_age9_IPAD3_THU9F1.png,9,THU
032219_1,photodraw_e21553292202608,S,house,10,14.708,0.045599489795918366,age9,S_house_sketch_age9_CDM_photodraw_e21553292202608.png,9,CDM
IPAD3_THU9F1,Tsinghua_photodraw_production1578462794400,S,house,8,11155,0.04302853954081633,NA,S_house_sketch_age9_IPAD3_THU9F1.png,9,THU
032819_1,photodraw_e21553793354436,P,rabbit,13,30,0.03902264030612245,age9,P_rabbit_sketch_age9_CDM_photodraw_e21553793354436.png,9,CDM
IPAD1_THU9M47,Tsinghua_photodraw_production1578968887739,S,rabbit,16,19319,0.04944595025510204,NA,S_rabbit_sketch_age9_IPAD1_THU9M47.png,9,THU
190403_1,photodraw_e21554324047717,S,tree,11,20.88,0.0979751275510204,age9,S_tree_sketch_age9_CDM_photodraw_e21554324047717.png,9,CDM
IPAD2_THU9M3,Tsinghua_photodraw_production1577172179778,S,tree,5,10114,0.027144451530612245,NA,S_tree_sketch_age9_IPAD2_THU9M3.png,9,THU
031619_1,photodraw_e21552764741235,P,watch,11,23.975,0.03533561862244898,age9,P_watch_sketch_age9_CDM_photodraw_e21552764741235.png,9,CDM
IPAD5_THU9M5,Tsinghua_photodraw_production1577172518020,S,watch,20,20423,0.045240752551020405,NA,S_watch_sketch_age9_IPAD5_THU9M5.png,9,THU
